Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
11-Jan-23,8123.05,8137.05,8027.95,8046.65,-0.94%,17985956,1609.11
12-Jan-23,8071.65,8072.7,7983.95,8035,-0.45%,14105723,1448.17
13-Jan-23,8047.6,8047.65,7975.65,8033.45,-0.18%,13153346,1171.41
16-Jan-23,8048.15,8071.6,7978.8,8020.2,-0.35%,9947866,798.57
17-Jan-23,8034.4,8034.4,7972.35,8016.95,-0.22%,9889191,1002.44
18-Jan-23,8024.75,8079.9,8010.45,8074.25,0.62%,10664641,1004
19-Jan-23,8064.2,8081.6,8026.95,8045.8,-0.23%,7681161,657.67
20-Jan-23,8052.75,8056.8,7972.05,7984.6,-0.85%,10842046,1041.42
23-Jan-23,8000.7,8077.65,7974.55,8063.95,0.79%,9621359,871.27
24-Jan-23,8070,8073.05,7969.25,7980.5,-1.11%,12014559,1127.05
25-Jan-23,7966.5,7981.95,7857.3,7874.75,-1.15%,20855852,1752.77
27-Jan-23,7896,7987.15,7878.3,7914.9,0.24%,23900784,2106.55
30-Jan-23,7926.05,7961.75,7877,7904.65,-0.27%,19037904,1692.58
31-Jan-23,7931.3,7943.8,7810.7,7841.9,-1.13%,26619327,2408.32
01-Feb-23,7868.65,7919.15,7770.85,7839.45,-0.37%,23600457,1900.59
02-Feb-23,7801.85,7841.95,7748.4,7804.35,0.03%,12962347,1331.12
03-Feb-23,7805.85,7812.1,7662.6,7726.15,-1.02%,19360076,2651.47
06-Feb-23,7699,7759.4,7660.8,7751.3,0.68%,22176107,1935.3
07-Feb-23,7765.25,7780.75,7707,7741.15,-0.31%,18572631,2073.41
08-Feb-23,7748.6,7863.8,7713.35,7853.75,1.36%,20988194,1875.77
09-Feb-23,7777.6,7912.9,7776,7826.1,0.62%,15000403,1504.22
10-Feb-23,7818.7,7852.4,7765.55,7841.9,0.3%,24194510,1964.17
13-Feb-23,7852.95,7868.05,7770,7799.55,-0.68%,22420997,1879.12
14-Feb-23,7827.1,7828.05,7757.8,7776.15,-0.65%,20164272,1459.13
15-Feb-23,7742.4,7812.1,7703.7,7805.1,0.81%,19172154,2280.62
16-Feb-23,7831.45,7893.35,7820.7,7872.8,0.53%,16308402,1757.89
17-Feb-23,7852.65,7857.5,7774.75,7781.75,-0.9%,16126420,1336.32
20-Feb-23,7765.75,7771.45,7668.95,7718.9,-0.6%,20709061,1715.24
