Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
23-Mar-16,11213.75,11237.4,11134.85,11198.3,-0.14%,12810594,1021.25
28-Mar-16,11243.45,11243.45,10919.5,10960.05,-2.52%,13125604,1270.04
29-Mar-16,10940.3,10940.3,10353.9,10665.25,-2.51%,39463825,4063.16
30-Mar-16,10825.25,10926.45,10725.3,10910.2,0.78%,19601297,1932.16
31-Mar-16,10948.5,11047.6,10938.05,10989.15,0.37%,20668067,1857.5
01-Apr-16,10966.2,10974.3,10861.7,10928.3,-0.35%,9874008,923.39
04-Apr-16,10983.25,10995.4,10910.25,10978,-0.05%,7106631,677.91
05-Apr-16,10977.8,10986.25,10865.3,10876.9,-0.92%,10520477,1021.86
06-Apr-16,10905,10928.45,10814.65,10905.55,0.01%,9718522,791.41
07-Apr-16,10918.55,11084.4,10891.2,10984.35,0.6%,11275185,1129.26
08-Apr-16,10970.8,11064.7,10970.8,11012.5,0.38%,7585899,808.53
11-Apr-16,11064.05,11070.7,10920.3,11024.75,-0.36%,9528364,760.47
12-Apr-16,11062.85,11161.9,11062.85,11132.65,0.63%,11648803,839.56
13-Apr-16,11185.6,11253.55,11151.55,11225.75,0.36%,11186597,982.14
18-Apr-16,11228.55,11335.3,11191.65,11317.9,0.8%,11759778,1096.99
20-Apr-16,11347.55,11362.85,11234.6,11267.5,-0.71%,11501411,1039.29
21-Apr-16,11319.05,11341.55,11243.2,11320.65,0.01%,10190160,837.34
22-Apr-16,11278,11344.85,11235.65,11286.75,0.08%,9892315,823.58
25-Apr-16,11296.05,11302.2,11154.05,11185.25,-0.98%,8408374,697.12
26-Apr-16,11156.4,11307.55,11114.5,11295.6,1.25%,9767219,848.58
27-Apr-16,11270.15,11285.8,11212.15,11270.55,0%,6227177,556.04
28-Apr-16,11285.85,11326.3,11167.95,11179.4,-0.94%,13365901,1199
29-Apr-16,11222.25,11321.4,11201.1,11293.25,0.63%,8755413,909.04
02-May-16,11313.05,11317.05,11246.9,11271.9,-0.36%,5384482,499.7
03-May-16,11277.1,11341.65,11119.05,11148.15,-1.14%,14384605,1270.38
04-May-16,11132.7,11204.7,11080.95,11182,0.44%,7297107,657
05-May-16,11324.1,11334.2,11204.2,11233.4,-0.8%,7507654,666.72
06-May-16,11230.4,11232.5,11110.6,11121.4,-0.97%,5049682,457.58
09-May-16,11133.6,11232.15,11091.95,11183.25,0.45%,6411557,598.74
10-May-16,11216.85,11320,11181.55,11266.85,0.45%,7661695,688.63
11-May-16,11198.25,11274.55,11126.2,11186.4,-0.11%,7397094,681.5
12-May-16,11203.7,11273.25,11175.55,11264.6,0.54%,7622780,985.98
13-May-16,11227.4,11274.9,11143.85,11157.65,-0.62%,9898974,901.36
16-May-16,11211.1,11258.55,11186.75,11205.4,-0.05%,8318411,850.94
17-May-16,11252.7,11295.7,11226.05,11251.65,-0.01%,9088151,833.57
18-May-16,11238.1,11294.05,11178.1,11271.3,0.3%,6819685,644.38
