Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
08-Feb-17,193.7,195.05,191.05,194.5,0.41%,141870008,343.16
09-Feb-17,194.95,197.85,193.5,196.35,0.72%,87493523,478.37
10-Feb-17,197.35,197.55,195.2,196.05,-0.66%,49238857,249.61
13-Feb-17,196.8,197.5,192,194,-1.42%,65770778,274.02
14-Feb-17,194.2,194.7,191.6,192.6,-0.82%,82889001,383.77
15-Feb-17,190.3,191.1,184.35,185.05,-2.76%,87283051,407.03
16-Feb-17,184.9,189.5,184.55,188.5,1.95%,56735564,350.08
17-Feb-17,189.5,190.15,187.7,189.25,-0.13%,44757673,257.87
20-Feb-17,190.1,193,189.5,191.95,0.97%,51249189,297.72
21-Feb-17,192.9,193.2,191.55,192.8,-0.05%,36841602,210.32
22-Feb-17,192.8,196.3,192.4,193,0.1%,54121743,334.6
23-Feb-17,193.75,194.85,193.2,194.5,0.39%,44846858,308.87
27-Feb-17,194.75,195.75,193.55,194.85,0.05%,40817599,266.34
28-Feb-17,195.35,198.15,194.7,197.2,0.95%,73584105,366.45
01-Mar-17,199.5,205.35,198.65,204.85,2.68%,137423003,830.99
02-Mar-17,206.45,206.65,195.35,196.2,-4.96%,101138909,744.2
03-Mar-17,195.15,198.65,194.95,198.2,1.56%,50023719,317.67
06-Mar-17,198.25,200.25,197.6,199.95,0.86%,50105276,328.64
07-Mar-17,200.2,201.95,198.7,201.6,0.7%,51059988,508.23
08-Mar-17,201.35,202.5,197.5,198.8,-1.27%,44668641,421.73
09-Mar-17,198.45,200.15,197.75,198.4,-0.03%,43613569,316.2
10-Mar-17,199.9,200.6,197.5,198.25,-0.83%,39527441,329.2
14-Mar-17,203.15,204.15,201.2,203.4,0.12%,61954381,470.84
15-Mar-17,203.75,206.05,202.5,203.9,0.07%,46685416,373.39
16-Mar-17,205.7,206.75,205,206.45,0.36%,35861190,267.21
17-Mar-17,206.85,208.85,206.2,208,0.56%,34340582,282.54
20-Mar-17,208.5,209.15,206.9,207.2,-0.62%,27487347,214.46
21-Mar-17,206.95,211.2,206.5,210.5,1.72%,42190949,344.96
22-Mar-17,209.55,214.55,207.55,211.8,1.07%,53211634,605.64
23-Mar-17,212.3,215.25,211.65,212.25,-0.02%,27211370,337.87
24-Mar-17,212.8,214.25,212.45,213.2,0.19%,38618177,233.81
27-Mar-17,213.35,213.85,211.45,213.05,-0.14%,32176248,243.02
28-Mar-17,213.9,214.8,211.95,212.15,-0.82%,33302951,311.37
29-Mar-17,213,213.4,210.9,211.4,-0.75%,42343329,318.6
30-Mar-17,211.55,217.5,211.55,215.3,1.77%,84942583,733.7
31-Mar-17,215.7,216.45,214.55,214.95,-0.35%,32859957,278.93
03-Apr-17,214.95,219.45,213.8,219.1,1.93%,95351016,684.12
05-Apr-17,219.9,227.85,219.85,225.9,2.73%,117788175,874.85
06-Apr-17,226.15,230.2,224.7,227.95,0.8%,107297457,965.47
07-Apr-17,227.5,230.6,223.6,224.6,-1.27%,69406802,637.73
10-Apr-17,225.5,226.3,222.15,223.35,-0.95%,45661157,445.33
11-Apr-17,223.8,226.9,223.6,226.1,1.03%,63664924,477.01
12-Apr-17,226.85,227.25,221.4,226.4,-0.2%,96751856,904.96
13-Apr-17,226.95,229.7,226.55,228,0.46%,90256753,874.75
17-Apr-17,228.35,247.15,227.95,246.3,7.86%,355895215,3850.34
18-Apr-17,247.7,250.7,236.9,237.95,-3.94%,188406124,2051.38
19-Apr-17,235.05,242.7,234.7,241.45,2.72%,120320100,1399.7
20-Apr-17,242.65,247.4,242.15,246.55,1.61%,63592660,813.16
21-Apr-17,248.15,257.05,246.9,252.5,1.75%,138286622,1654.26
24-Apr-17,253.4,262.45,253.35,258.55,2.03%,146266965,1895.01
25-Apr-17,261.45,264.05,259.8,262.45,0.38%,88155957,1128.97
26-Apr-17,263.65,264.05,249.4,254.65,-3.41%,111417591,1375.68
27-Apr-17,255.55,256.9,252.5,255.65,0.04%,71524034,936.15
28-Apr-17,255.75,256.05,249.75,251.05,-1.84%,77620624,877.56
02-May-17,252.4,258.55,251.85,255.65,1.29%,71012983,884.43
03-May-17,256.95,262.45,256.95,259.6,1.03%,74893403,1209.25
04-May-17,260.3,260.95,255.75,257.35,-1.13%,44557694,595.9
05-May-17,258.75,259.7,252.7,254.95,-1.47%,49646405,603.99
08-May-17,256.05,266.6,252.5,265.65,3.75%,107493290,1389.73
09-May-17,267.65,270.75,266.45,266.85,-0.3%,117791289,1348.83
10-May-17,268.25,268.65,264.9,267.15,-0.41%,55273737,600.72
11-May-17,268,271.9,267.05,267.85,-0.06%,63693161,845.11
12-May-17,268.3,270.4,262.75,269.5,0.45%,89244539,1121.52
15-May-17,271.3,273.05,269.65,271.55,0.09%,65121898,845.62
16-May-17,272.65,274.65,270.1,274.1,0.53%,163695777,1008.36
17-May-17,274.25,276.4,272.7,273.65,-0.22%,74831787,806
18-May-17,270.35,271.2,263.5,264.7,-2.09%,61948197,787.18
19-May-17,266.3,270.25,259.45,264.5,-0.68%,65303837,792.18
22-May-17,266.4,268.75,259.9,260.6,-2.18%,47200082,548.83
23-May-17,261.9,262.05,250.45,253.45,-3.23%,78925212,900.04
24-May-17,253.8,256,246.3,249.45,-1.71%,84249519,965.65
25-May-17,251.45,255.25,249.9,254.7,1.29%,61507384,730.95
26-May-17,255.35,257.55,253.45,256.15,0.31%,50622064,592.33
29-May-17,253.7,256.4,244.5,245.1,-3.39%,63791294,711.34
01-Jan-18,349.35,355.6,346.25,347.7,-0.47%,303794467,714.9
02-Jan-18,350.3,352.7,341.8,343.85,-1.84%,252848437,744.32
03-Jan-18,345.15,349.5,344.1,345.45,0.09%,119806130,585.4
04-Jan-18,346.6,347.7,342.5,344.8,-0.52%,132768739,493.23
05-Jan-18,346.05,351.45,345.2,347.3,0.36%,227496219,724.46
08-Jan-18,351.95,354.3,349.3,350.55,-0.4%,104989400,1030.72
09-Jan-18,352.45,361.5,350.8,360.4,2.26%,115072441,1182.9
10-Jan-18,362.3,365.85,360.9,364.95,0.73%,115017328,1212.55
11-Jan-18,365.85,373.5,365.55,372.25,1.75%,84450170,977.06
12-Jan-18,374.55,375.15,362.65,366.8,-2.07%,85725730,878.57
15-Jan-18,368.9,371.45,366,366.9,-0.54%,90404022,666.96
16-Jan-18,368.35,368.45,352.9,354.5,-3.76%,103320882,688.74
17-Jan-18,355.55,358.45,344.25,357.55,0.56%,141859272,755.83
18-Jan-18,360.4,360.95,340.85,343.55,-4.68%,98486473,556.38
19-Jan-18,343.1,348,340.8,347.3,1.22%,68296054,454.63
22-Jan-18,348.65,355.05,347.3,353.95,1.52%,47527701,459.1
23-Jan-18,356.15,358.05,353.6,356.3,0.04%,58880888,515.67
24-Jan-18,356.9,360.15,354.05,356,-0.25%,61297443,631.22
25-Jan-18,356.6,357.1,349,349.75,-1.92%,44697173,402.76
29-Jan-18,352,353.6,347.25,348.55,-0.98%,68311509,418.65
30-Jan-18,346.95,349.2,344.25,344.8,-0.62%,69113663,444.36
31-Jan-18,345.1,351.25,343.25,344.7,-0.12%,52697488,556.73
01-Feb-18,347.3,349.45,335.85,341.9,-1.55%,66380496,615.94
02-Feb-18,337.75,337.9,313.2,320.8,-5.02%,102840014,894.42
05-Feb-18,311.8,320.7,307.2,319.35,2.42%,73074874,623.03
06-Feb-18,303.25,315.95,299.75,313.35,3.33%,76596066,644.54
07-Feb-18,319,322.15,317.2,318.65,-0.11%,50432980,444.54
08-Feb-18,321.4,329.8,320.35,326.85,1.7%,59633371,615.89
09-Feb-18,318,331.95,317.8,328,3.14%,66399571,912.7
12-Feb-18,331.9,336.65,331.4,333.55,0.5%,57102842,611.48
14-Feb-18,336.95,339.65,333.6,334.7,-0.67%,83624816,657.98
15-Feb-18,336.25,337.7,329.45,331.3,-1.47%,48888308,423.08
16-Feb-18,334.4,336.65,324.9,327.2,-2.15%,51626503,450.84
19-Feb-18,328.65,328.85,320.5,322.55,-1.86%,45528037,414.54
20-Feb-18,323.85,324.25,318.05,320.85,-0.93%,39829270,452.29
21-Feb-18,323.45,324.1,317.3,318.65,-1.48%,45111858,461.43
22-Feb-18,316.45,321.6,315.65,319.65,1.01%,63036980,585.64
23-Feb-18,320.6,323.25,320.6,322.55,0.61%,40005696,269.86
26-Feb-18,324.6,334.7,324.1,332.65,2.48%,39643359,422.95
27-Feb-18,333.15,333.2,326.3,327.15,-1.8%,32405123,372.18
28-Feb-18,325,329.25,322.55,326.9,0.58%,37284114,360.34
01-Mar-18,326.65,329,323.9,324.75,-0.58%,29563048,317.5
05-Mar-18,322.8,324.45,319.75,321.55,-0.39%,32902907,331.92
06-Mar-18,324,327.7,311.7,314.25,-3.01%,36543307,440.49
07-Mar-18,312.05,314,307.4,311.4,-0.21%,70770465,434.56
08-Mar-18,313.75,317.95,307.4,315.85,0.67%,48715637,374.21
09-Mar-18,317.5,318.35,313.45,315.7,-0.57%,42416475,352.96
12-Mar-18,319.35,320.1,313.65,317.4,-0.61%,61260549,373.5
13-Mar-18,317.75,324.8,316.5,321.95,1.32%,61210854,530.63
14-Mar-18,320.7,321.45,318.3,320.3,-0.12%,38740630,281.9
15-Mar-18,320.5,323.5,318.65,319.95,-0.17%,54412676,435.41
16-Mar-18,320.6,323.4,313.6,314.8,-1.81%,55390939,510.73
19-Mar-18,315.2,316.85,304.3,305.55,-3.06%,37267617,324.38
20-Mar-18,303,305.6,301.35,304.3,0.43%,28970637,347.6
21-Mar-18,307.1,312.8,305.2,306.7,-0.13%,30472349,396.95
22-Mar-18,306.3,308.15,301.9,303,-1.08%,32047887,363.93
23-Mar-18,295.45,297.5,290.85,292.95,-0.85%,41074931,385.38
26-Mar-18,294.8,297.9,292.2,296.4,0.54%,52042828,491.06
27-Mar-18,298.5,300.35,296.25,297.25,-0.42%,37871758,373.67
28-Mar-18,296.05,297.35,291.55,294.05,-0.68%,55286016,498.12
02-Apr-18,296.45,297.8,293.2,296.4,-0.02%,,
03-Apr-18,295.85,298.6,295,297.9,0.69%,51684282,350.67
04-Apr-18,300,305.45,293.05,294,-2%,139170965,624.27
05-Apr-18,299.35,302.7,298.15,301.7,0.79%,56733988,365.83
06-Apr-18,304.85,305.3,302.25,303.4,-0.48%,52547301,533.5
09-Apr-18,304.25,305.9,302.7,303.3,-0.31%,30189759,327.37
10-Apr-18,305.55,307.35,302.55,306.6,0.34%,44977955,416.54
11-Apr-18,307.4,308.15,304.5,305.4,-0.65%,34204813,356.24
12-Apr-18,305.2,305.2,298.8,299.55,-1.85%,35072260,367.01
13-Apr-18,300.6,303.2,298.75,300.9,0.1%,26818014,279.42
16-Apr-18,298.45,306.9,297.95,305.8,2.46%,42619962,590.21
17-Apr-18,307.65,310.15,305.1,309.45,0.59%,37673937,589.21
18-Apr-18,312.55,313.7,309.65,311.2,-0.43%,42065703,582.9
19-Apr-18,314.1,314.7,312.05,313.2,-0.29%,29058821,314.85
20-Apr-18,312.3,312.85,309.05,310.2,-0.67%,23317178,254.96
23-Apr-18,311.45,317.55,310.45,315.2,1.2%,26529066,419.99
24-Apr-18,317.35,319.35,314.5,316.45,-0.28%,28533715,386.83
25-Apr-18,316.15,325.65,313.55,318.35,0.7%,66152229,851.47
26-Apr-18,321.65,324.3,315.25,316.15,-1.71%,82189948,1120.2
27-Apr-18,317.05,322,315.85,317.25,0.06%,28443620,346.51
30-Apr-18,319.9,323.6,317.75,322.25,0.73%,39532668,544.06
02-May-18,322.1,323.85,313.4,315.8,-1.96%,40383465,478.68
03-May-18,314.9,315.2,308.05,310.55,-1.38%,32823730,282.93
04-May-18,311,313.65,308.95,310.1,-0.29%,26169314,413.88
07-May-18,311.25,315.35,311.2,313.55,0.74%,21380721,263.94
08-May-18,314.65,317.95,313.45,317.25,0.83%,34297262,416.19
09-May-18,317.05,318.75,315.2,316.95,-0.03%,19660041,277.08
10-May-18,317.7,318.25,309.85,310.7,-2.2%,30040027,279.04
11-May-18,312.45,312.7,307.6,309.15,-1.06%,22886733,238.09
14-May-18,310.1,312.65,305.5,307,-1%,35289797,367.86
15-May-18,305.1,312.45,299.6,300.85,-1.39%,43871719,373.14
16-May-18,300.85,308.15,300.8,307.05,2.06%,52978314,725.57
17-May-18,308.5,308.95,305.2,307.35,-0.37%,64932084,426
18-May-18,307.55,308.1,300.35,302.75,-1.56%,44427981,387.04
21-May-18,302.45,302.8,291.25,292.8,-3.19%,33161377,344.18
22-May-18,293.2,297.7,289.1,296.4,1.09%,42895423,639.53
23-May-18,295.55,298.05,292.4,293.85,-0.58%,27832525,339.62
24-May-18,294.7,294.95,290.1,291.8,-0.98%,22821458,269.97
25-May-18,292,297.45,291.65,295.5,1.2%,22680330,264.82
28-May-18,296.9,301.25,296.9,300.05,1.06%,19705059,243.87
01-Jan-19,232.75,238.35,232.6,237.5,2.04%,11522316,202.34
02-Jan-19,237.3,238.45,233.5,234.1,-1.35%,13243472,237.57
03-Jan-19,234.85,235.8,233.3,233.95,-0.38%,10689635,181.85
04-Jan-19,234.4,236.75,233.25,235.9,0.64%,11127668,179.14
07-Jan-19,237.75,242.1,237.6,239.05,0.55%,19023899,353.44
08-Jan-19,239.75,241.4,238.2,239,-0.31%,10623571,188.87
09-Jan-19,240,241.25,236.7,240.55,0.23%,10526150,179.57
10-Jan-19,242,242.95,238.1,239.9,-0.87%,17121181,318.54
11-Jan-19,239.85,240.05,236.1,236.65,-1.33%,10090606,145.38
14-Jan-19,236.7,236.7,232.95,234.35,-0.99%,8314976,112.53
15-Jan-19,235.15,239.6,235,238.55,1.45%,12724413,156.12
16-Jan-19,238.55,240.2,237.55,238.55,0%,7691677,129.82
17-Jan-19,238.7,242.45,238.55,241.4,1.13%,12150984,266.36
18-Jan-19,242.7,242.9,237.15,238.3,-1.81%,8696914,189.03
21-Jan-19,238.15,238.45,233.95,234.9,-1.36%,8915112,104.69
22-Jan-19,233.7,236.95,233.4,236.65,1.26%,11580082,155.32
23-Jan-19,237.3,237.45,234.8,235.5,-0.76%,12755063,154.91
24-Jan-19,236.65,242.15,236.35,240.6,1.67%,16911282,213.17
25-Jan-19,240.9,241.9,225.4,230.05,-4.5%,26190791,419.04
28-Jan-19,231.4,232,227.5,229.3,-0.91%,15844441,268.77
29-Jan-19,228.9,231.05,226.65,228.2,-0.31%,10175972,125.61
30-Jan-19,229.25,229.3,224.65,226.5,-1.2%,9483138,159.58
31-Jan-19,227.6,230.6,226.2,228.55,0.42%,16966270,174.69
01-Feb-19,229.05,241.4,228.4,231.4,1.03%,27609804,356.94
04-Feb-19,231.75,231.75,227.35,229.1,-1.14%,9532729,144.5
05-Feb-19,228.7,230.15,223.25,223.95,-2.08%,12293315,194.1
06-Feb-19,224.05,226.2,220.65,225.1,0.47%,16956746,264.91
07-Feb-19,225.25,227.45,224.45,224.95,-0.13%,10941433,155.54
08-Feb-19,225.45,230,223.9,226.65,0.53%,16402286,267.52
11-Feb-19,226.65,226.95,222.65,224.35,-1.01%,12401226,133.51
12-Feb-19,223.45,225.25,220.75,221.2,-1.01%,10556774,162.36
13-Feb-19,222.85,224.6,221.6,222.05,-0.36%,15553024,180.89
14-Feb-19,221.8,223.8,220.85,223.1,0.59%,34433497,126.38
15-Feb-19,223.45,224.2,220.6,222.55,-0.4%,18021475,153.03
18-Feb-19,223.35,226.55,223.3,224.25,0.4%,19394941,151.28
19-Feb-19,227,230.6,226.65,228.1,0.48%,24629447,382.32
20-Feb-19,229.5,231.1,226.15,228.7,-0.35%,21615845,251.32
21-Feb-19,228.65,230.7,227.65,229.6,0.42%,26714437,236.38
22-Feb-19,230.35,233.7,230.15,233.15,1.22%,21343690,222.79
25-Feb-19,238.8,239.65,230.6,231.45,-3.08%,19844406,385.05
26-Feb-19,226.85,228.75,223.15,227.65,0.35%,9764122,191.97
27-Feb-19,228.3,231.45,226.05,228,-0.13%,8524440,162.32
28-Feb-19,227.75,231.35,226.85,230.25,1.1%,8234594,154.95
01-Mar-19,232,232.8,229.5,230.35,-0.71%,6497891,117.37
05-Mar-19,230.7,235.65,230.5,234.95,1.84%,13047846,207.25
06-Mar-19,235,239.3,235,236.85,0.79%,20195806,353.48
07-Mar-19,237.15,238.6,235.45,236.05,-0.46%,9055291,166.48
08-Mar-19,235.05,237.55,234.75,236.5,0.62%,7416408,163.31
11-Mar-19,237.35,239.4,237.3,238.65,0.55%,7908521,127.84
12-Mar-19,240.9,247.75,240.35,244.9,1.66%,29654021,482.78
13-Mar-19,246.9,249.55,245.8,246.35,-0.22%,24571454,476.78
14-Mar-19,247.55,252.35,245.65,251.8,1.72%,34321714,595.81
15-Mar-19,253.3,254,250.75,251.6,-0.67%,15748008,308.13
18-Mar-19,252.2,259.3,252.15,258.7,2.58%,23035991,495.99
19-Mar-19,259.95,261.25,258.1,259,-0.37%,20568432,444.2
20-Mar-19,261.1,266.3,260.85,265.3,1.61%,22448933,474.84
22-Mar-19,266,271.6,265.3,266.95,0.36%,21984040,587.72
25-Mar-19,264.35,264.85,260.45,261.8,-0.96%,13051050,356.17
26-Mar-19,263.5,269.1,262.8,264.05,0.21%,36347235,750.82
27-Mar-19,265.95,266.35,260.8,262.85,-1.17%,17850408,408.28
28-Mar-19,263.95,268.9,263.85,266.65,1.02%,14836835,328.5
29-Mar-19,267.95,271.1,264.55,269.2,0.47%,25529385,531.63
01-Apr-19,269.65,271.15,266.5,267.2,-0.91%,22301493,477.11
02-Apr-19,270.05,274.95,268.85,273.4,1.24%,27779500,818.2
03-Apr-19,273.9,279.55,271.5,272.6,-0.47%,41107720,1074.23
04-Apr-19,273.9,275.15,269.55,272.4,-0.55%,19664656,476.17
05-Apr-19,273.6,278.4,273.25,276,0.88%,23662126,712.55
08-Apr-19,277.5,278.15,268.95,269.95,-2.72%,130545006,2459.97
09-Apr-19,270.15,274.45,268.05,273.75,1.33%,56229151,906.82
10-Apr-19,273.25,281.45,272.6,276.85,1.32%,64930769,1078.71
11-Apr-19,277.4,280.7,274.1,274.85,-0.92%,51373653,853.93
12-Apr-19,274.7,277.5,274.5,275.7,0.36%,36555517,684.16
15-Apr-19,277.15,281,277.15,280.25,1.12%,27759143,585.8
16-Apr-19,281.8,282.9,276.55,277.45,-1.54%,30153570,532.76
18-Apr-19,277.75,278.1,268.45,270.4,-2.65%,22776677,423.4
22-Apr-19,269.4,269.65,263,263.7,-2.12%,33699112,510.43
23-Apr-19,264.5,266.9,262.15,263.15,-0.51%,19183516,333.44
24-Apr-19,263.95,265.7,262.9,264.85,0.34%,42799474,588.59
25-Apr-19,265.9,268.1,264.9,265.7,-0.08%,75166678,1227.48
26-Apr-19,268.05,268.65,263.55,264.4,-1.36%,38515266,640.48
30-Apr-19,263.7,263.7,255.9,258.3,-2.05%,35372877,670.53
02-May-19,257.6,260.15,256.9,258.6,0.39%,18589713,357.03
03-May-19,260,263.55,259.85,262.65,1.02%,21238986,409.92
06-May-19,259.85,261.75,257.9,258.8,-0.4%,11077362,211.6
07-May-19,260.15,261.35,255.2,255.75,-1.69%,15708297,272.61
08-May-19,254.75,255.4,249.1,250.35,-1.73%,17311159,289.77
09-May-19,249.9,253.05,248.7,251.2,0.52%,14435538,243.23
10-May-19,252.8,255.2,250.35,251.2,-0.63%,12995186,252.87
13-May-19,250.2,251.45,245.45,246.4,-1.52%,12535636,241.98
14-May-19,245.5,249.55,242.15,248.3,1.14%,15216646,263.09
15-May-19,249.5,251.05,247.2,249.1,-0.16%,13108396,229.67
16-May-19,250.55,252.85,248.7,251.85,0.52%,22786339,339.39
17-May-19,252.05,255.65,251.4,252.55,0.2%,13092614,220.11
20-May-19,260.15,268.05,259.05,267,2.63%,24578025,445.87
21-May-19,267.75,269.7,263.95,265.95,-0.67%,19212360,367.17
22-May-19,268.3,272.05,265.95,266.95,-0.5%,29832595,535.37
23-May-19,270.95,276.4,266.7,268.2,-1.01%,34638869,630.42
24-May-19,270.25,280.95,269.75,280.1,3.64%,41139849,739.13
27-May-19,280.35,288.1,280.1,286.2,2.09%,23118956,501.73
28-May-19,287.15,287.4,282.9,286.55,-0.21%,20088668,471.88
01-Jan-20,299.45,300.65,296.9,297.85,-0.53%,12878961,188.23
02-Jan-20,299.15,302.4,298.2,301,0.62%,12237219,208.29
03-Jan-20,300.7,302.15,298.35,299.65,-0.35%,9712668,181.18
06-Jan-20,299.1,299.75,292.05,292.4,-2.24%,17160303,289.78
07-Jan-20,294.4,298.95,293.95,298.05,1.24%,10287489,229.75
08-Jan-20,292.25,297.9,291.35,297.05,1.64%,13377734,252
09-Jan-20,300.65,305.8,300.2,305.15,1.5%,18103713,402.97
10-Jan-20,308.05,311.75,305.9,310.65,0.84%,23237643,554.39
13-Jan-20,312,317.65,311.85,317.15,1.65%,21595639,510.78
14-Jan-20,317.35,318.45,314.65,316.75,-0.19%,13116258,295.8
15-Jan-20,315.6,322.65,315.6,320.9,1.68%,15290571,358.37
16-Jan-20,321.75,324.8,320.7,323.8,0.64%,10929988,267.16
17-Jan-20,323.25,325.05,322.35,324.15,0.28%,10556921,263.07
20-Jan-20,324.95,327,323.2,325.8,0.26%,14372108,387.76
21-Jan-20,325.15,325.3,320.1,321.15,-1.23%,9400990,273.09
22-Jan-20,322.65,323.05,318.85,320.85,-0.56%,8135501,221.15
23-Jan-20,321.35,328.05,321.15,327.65,1.96%,11243092,317.83
24-Jan-20,329.2,330.25,326.8,328.65,-0.17%,11253589,329.16
27-Jan-20,328.8,332.4,325.55,326.8,-0.61%,11546185,320.13
28-Jan-20,326.8,329.25,325.2,326.95,0.05%,11245597,283.5
29-Jan-20,329.45,331.85,327.6,328.5,-0.29%,9391548,265.18
30-Jan-20,329.75,330.05,323.55,327.15,-0.79%,9798856,274.61
31-Jan-20,329.85,331.9,326.5,331.05,0.36%,19472690,442.94
01-Feb-20,329.7,336.35,302.9,305,-7.49%,29269941,715.39
03-Feb-20,303.5,312.55,298.7,310,2.14%,25056162,694.1
04-Feb-20,310.1,322.2,308.6,318.6,2.74%,22765958,554.97
05-Feb-20,321.35,329.95,318.75,326.4,1.57%,17529955,526.01
06-Feb-20,324.1,329.8,322.3,326.25,0.66%,23676233,581.14
07-Feb-20,325.8,326.8,319.45,320.3,-1.69%,17123995,403.1
10-Feb-20,320.5,321,315.1,317.1,-1.06%,11231560,253.38
11-Feb-20,318.9,320.9,316.25,317.8,-0.34%,11700389,264.66
12-Feb-20,318,318.65,311.4,315.2,-0.88%,10091917,251.29
13-Feb-20,315.75,316.7,311.8,313.8,-0.62%,9420015,268.18
14-Feb-20,314.95,315.4,309.05,310.3,-1.48%,10833424,268.94
17-Feb-20,311.95,312.5,304.15,305.7,-2%,12397470,304.17
18-Feb-20,304.6,305.35,300.35,302.85,-0.57%,10212036,231.57
19-Feb-20,306.1,308.45,301.9,306.2,0.03%,10008877,249.76
20-Feb-20,305.9,309,304.65,306.25,0.11%,13122599,319.33
24-Feb-20,304.15,305.8,298.7,299.75,-1.45%,10623802,236.66
25-Feb-20,300.7,304.7,300.4,302.55,0.62%,11887860,300.1
26-Feb-20,300.7,302,295.05,297.5,-1.06%,10032688,211.53
27-Feb-20,296.7,297.1,288,290.3,-2.16%,12735540,259.07
28-Feb-20,282.75,284.1,275.8,280.55,-0.78%,18266659,414.68
02-Mar-20,284.9,289.1,277.2,279.65,-1.84%,16387962,308.52
03-Mar-20,280.85,287.1,280,284.15,1.18%,16081109,327.85
04-Mar-20,286.3,288.25,273.6,281.05,-1.83%,13998010,306.5
05-Mar-20,283.6,284.85,275.45,277.85,-2.03%,14040131,352.28
06-Mar-20,268.45,271.15,265.1,269.75,0.48%,12517593,284.77
09-Mar-20,263.05,264.05,256.65,260,-1.16%,14104878,316.26
11-Mar-20,258.35,260.55,252.7,255.25,-1.2%,11432519,266.33
12-Mar-20,243.5,244.85,227.45,230.3,-5.42%,16522115,316.7
13-Mar-20,208.55,236.95,203.4,235.85,13.09%,14615406,304.9
16-Mar-20,223.75,225,214.65,216.15,-3.4%,10718354,249.37
17-Mar-20,214.65,220,210.5,211,-1.7%,11915878,240.09
18-Mar-20,215.3,215.9,195.7,197.75,-8.15%,12952523,272.73
19-Mar-20,187.45,195.25,181.95,191.2,2%,14930335,290.58
20-Mar-20,191.45,198.65,183.2,196.4,2.59%,38437913,412.2
23-Mar-20,178.55,185.35,171.1,174.1,-2.49%,9352131,151.3
24-Mar-20,175.55,181.6,166.15,170.65,-2.79%,15191738,232.63
